Ref,Val,Package,PosX,PosY,Rot,Side
"SJ1","","SOLDERJUMPER_ARROW_NOPASTE",60.960000,10.033000,-90.000000,bottom
"SJ2","","SOLDERJUMPER_ARROW_NOPASTE",63.500000,10.033000,-90.000000,bottom
"SJ3","","SOLDERJUMPER_ARROW_NOPASTE",28.956000,44.450000,-90.000000,bottom
"SJ4","","SOLDERJUMPER_ARROW_NOPASTE",31.496000,44.450000,-90.000000,bottom
"SJ5","","SOLDERJUMPER_ARROW_NOPASTE",34.036000,44.450000,-90.000000,bottom
"SJ6","","SOLDERJUMPER_CLOSEDWIRE",36.703000,44.704000,-0.000000,bottom
"U$1","","ADAFRUIT_TEXT_30MM",0.254000,13.462000,90.000000,bottom
"B1","CR1220","CR1220",10.795000,7.112000,180.000000,top
"C1","10uF","0805-NO",28.575000,10.414000,180.000000,top
"C5","0.1uF","0805-NO",36.449000,10.287000,-90.000000,top
"C6","10uF","0805-NO",43.561000,10.287000,90.000000,top
"C7","0.1uF","0805-NO",48.641000,10.287000,-90.000000,top
"C8","10uF","0805-NO",46.101000,10.287000,-90.000000,top
"CN1","1X4-CLEANBIG","1X04-CLEANBIG",30.988000,23.876000,-90.000000,top
"FID1","FIDUCIAL_1MM","FIDUCIAL_1MM",2.159000,2.413000,0.000000,top
"FID3","FIDUCIAL_1MM","FIDUCIAL_1MM",62.738000,44.196000,0.000000,top
"IC1","PCF8523T","SOIC8_150MIL",25.654000,6.731000,-90.000000,top
"JP1","","1X10_ROUND70",30.226000,46.990000,180.000000,top
"JP2","","1X02_ROUND",54.610000,44.069000,0.000000,top
"JP4","D0-D7","1X08-BIG",54.610000,46.990000,180.000000,top
"JP5","","1X01_ROUND",39.116000,44.577000,0.000000,top
"JP7","","1X06-BIG",39.370000,6.400800,180.000000,top
"JP9","","1X06-BIG",57.150000,6.400800,0.000000,top
"LED1","red","CHIPLED_0805_NOOUTLINE",2.540000,48.260000,90.000000,top
"LED2","green","CHIPLED_0805_NOOUTLINE",2.540000,51.562000,90.000000,top
"LED3","red","CHIPLED_0805_NOOUTLINE",1.778000,12.192000,180.000000,top
"LED4","green","CHIPLED_0805_NOOUTLINE",53.213000,10.033000,180.000000,top
"M1","ARDUINO_R3_ICSP_NODIM","ARDUINOR3_ICSP_NODIM",0.000000,0.000000,0.000000,top
"R1","10K","0805-NO",31.369000,10.287000,-90.000000,top
"R2","10K","0805-NO",33.274000,10.287000,-90.000000,top
"R3","1k","0805-NO",14.121400,45.713500,90.000000,top
"R4","1k","0805-NO",16.129000,45.720000,-90.000000,top
"R5","10K","0805-NO",29.718000,43.434000,0.000000,top
"R6","1k","0805-NO",6.096000,15.621000,0.000000,top
"R7","1k","0805-NO",55.245000,10.033000,-90.000000,top
"R8","10K","0805-NO",28.575000,12.319000,180.000000,top
"RESET0","Reset","EVQ-Q2_SMALLER",7.943300,48.834900,90.000000,top
"SJ7","","SOLDERJUMPER_2WAY_OPEN_NOPASTE",28.956000,16.256000,90.000000,top
"U$2","SDMMC06132","06132",25.527000,30.099000,-90.000000,top
"U$3","","PCBFEAT-REV-040",66.040000,4.572000,180.000000,top
"U$5","","ADAFRUIT_5MM",17.526000,0.127000,0.000000,top
"U2","4050","SOIC16",33.020000,36.195000,90.000000,top
"U3","MIC5225-3.3","SOT23-5",40.386000,10.287000,0.000000,top
"UNK_HOLE_0","","dummyfp0",66.040000,35.560000,0.000000,top
"UNK_HOLE_1","","dummyfp1",66.040000,7.620000,0.000000,top
"UNK_HOLE_2","","dummyfp2",15.240000,50.800000,0.000000,top
"Y1","32.768kHz","CRYSTAL_8X3.8",21.971000,13.208000,0.000000,top
