Designator,Comment,Footprint,OOMP ID,Reason
C2,10u,e-radionica.com footprinti:1206C,,No verified LCSC part number
D1,M4_DIODA,e-radionica.com footprinti:M4_DIODA,,No verified LCSC part number
D2,M4_DIODA,e-radionica.com footprinti:M4_DIODA,,No verified LCSC part number
D3,purple,e-radionica.com footprinti:0402LED,electronic_led_0402,No verified LCSC part number
JP1,SMD-JUMPER-CONNECTED_TRACE_SLODERMASK,e-radionica.com footprinti:SMD-JUMPER-CONNECTED_TRACE_SLODERMASK,,No verified LCSC part number
JP2,SMD_JUMPER,e-radionica.com footprinti:SMD_JUMPER,,No verified LCSC part number
JP3,SMD-JUMPER-CONNECTED_TRACE_SLODERMASK,e-radionica.com footprinti:SMD-JUMPER-CONNECTED_TRACE_SLODERMASK,,No verified LCSC part number
JP4,SMD-JUMPER-CONNECTED_TRACE_SLODERMASK,e-radionica.com footprinti:SMD-JUMPER-CONNECTED_TRACE_SLODERMASK,,No verified LCSC part number
K1,IPX connector with SMA,e-radionica.com footprinti:IPX connector with SMA,,No verified LCSC part number
K2,CR1220_HOLDER,e-radionica.com footprinti:CR1220_HOLDER,,No verified LCSC part number
K3,HEADER_MALE_8X1,e-radionica.com footprinti:HEADER_MALE_8X1,,No verified LCSC part number
Q1,NPN-SOT-23-3,e-radionica.com footprinti:SOT-23-3,,No verified LCSC part number
R6,47k,e-radionica.com footprinti:0603R,electronic_resistor_0603_47000_ohm,No verified LCSC part number
U1,NMOS-DUAL,e-radionica.com footprinti:SOT-363,,No verified LCSC part number
U2,L86-M33,e-radionica.com footprinti:L86-M33,,No verified LCSC part number
U3,SE5218,e-radionica.com footprinti:SOT-23-5,,No verified LCSC part number
