Ref,Val,Package,PosX,PosY,Rot,Side
"PLABEL11","","PLABEL11",12.700000,11.811000,180.000000,bottom
"PLABEL12","","PLABEL12",13.081000,8.953500,180.000000,bottom
"PLABEL13","","PLABEL13",12.636500,0.952500,180.000000,bottom
"PLABEL14","","PLABEL14",19.812000,4.254500,180.000000,bottom
"PLABEL15","","PLABEL15",10.668000,5.397500,180.000000,bottom
"SJ1","","SOLDERJUMPER_ARROW_NOPASTE",19.812000,5.969000,180.000000,bottom
"U$5","","SYMBOL_MINUS",10.858500,16.192500,180.000000,bottom
"U$7","","SYMBOL_PLUS",14.414500,16.129000,180.000000,bottom
"U$8","","PCBFEAT-REV-040",21.463000,12.446000,180.000000,bottom
"U$31","","STEMMAQT",22.606000,4.445000,90.000000,bottom
"U$32","","STEMMAQT",3.048000,13.335000,-90.000000,bottom
"C1","0.1uF","0603-NO",15.176500,6.731000,-90.000000,top
"C3","10uF","0805-NO",7.810500,10.033000,90.000000,top
"C4","0.1uF","0603-NO",7.810500,6.413500,-90.000000,top
"CONN3","STEMMA_I2C_QT","JST_SH4",22.225000,8.890000,90.000000,top
"CONN4","STEMMA_I2C_QT","JST_SH4",3.238500,8.890000,-90.000000,top
"D1","GREEN","CHIPLED_0603_NOOUTLINE",3.810000,12.509500,90.000000,top
"FID3","FIDUCIAL_1MM","FIDUCIAL_1MM",5.143500,4.889500,0.000000,top
"FID4","FIDUCIAL_1MM","FIDUCIAL_1MM",20.447000,12.509500,0.000000,top
"IC2","AD5693R_10PIN_RMZ","MSOP10",11.684000,6.858000,-90.000000,top
"JP1","","1X06_ROUND_70",12.700000,2.540000,0.000000,top
"JP2","","1X02_ROUND",17.780000,15.240000,0.000000,top
"JP3","","1X02_ROUND",7.620000,15.240000,0.000000,top
"PLABEL0","","PLABEL0",6.350000,0.889000,0.000000,top
"PLABEL1","","PLABEL1",8.890000,4.191000,0.000000,top
"PLABEL2","","PLABEL2",11.430000,0.889000,0.000000,top
"PLABEL3","","PLABEL3",13.970000,4.191000,0.000000,top
"PLABEL4","","PLABEL4",19.177000,4.191000,0.000000,top
"PLABEL5","","PLABEL5",16.637000,0.889000,0.000000,top
"PLABEL6","","PLABEL6",12.509500,9.334500,0.000000,top
"PLABEL7","","PLABEL7",0.254000,12.382500,0.000000,top
"PLABEL8","","PLABEL8",12.700000,16.319500,0.000000,top
"PLABEL9","","PLABEL9",6.350000,16.891000,0.000000,top
"PLABEL10","","PLABEL10",19.177000,16.891000,0.000000,top
"R1","10K Pack","RESPACK_4X0603",17.843500,9.271000,90.000000,top
"R2","10K","0603-NO",5.842000,12.446000,-90.000000,top
"U$2","","SYMBOL_PLUS",17.208500,13.335000,0.000000,top
"U$4","","SYMBOL_MINUS",8.064500,13.398500,0.000000,top
"U$20","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",2.540000,15.240000,0.000000,top
"U$21","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",22.860000,15.240000,0.000000,top
"U$25","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",2.540000,2.540000,0.000000,top
"U$27","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",22.860000,2.540000,0.000000,top
"X1","3.5mm Terminal Block","TERMBLOCK_1X2-3.5MM",12.700000,13.970000,180.000000,top
