Ref,Val,Package,PosX,PosY,Rot,Side
"U$7","","ADAFRUIT_5MM",45.783500,14.795500,90.000000,bottom
"U$9","","FEATHERLOGO_MED",24.130000,7.493000,180.000000,bottom
"U$13","","PCBFEAT-REV-040",4.635500,11.239500,180.000000,bottom
"U$43","","HUZZAH32",50.355500,10.858500,180.000000,bottom
"C1","10uF","0805-NO",11.684000,4.902200,-90.000000,top
"C2","10uF","0805-NO",22.415500,18.542000,180.000000,top
"C3","10µF","0805-NO",16.129000,18.034000,-90.000000,top
"C4","1uF","0603-NO",6.858000,7.493000,-90.000000,top
"C6","10µF","0805-NO",18.918000,18.883000,180.000000,top
"C7","1uF","0603-NO",13.191000,4.775000,-90.000000,top
"C8","10µF","0805-NO",14.366000,12.894000,-90.000000,top
"CHG0","ORANGE","CHIPLED_0805_NOOUTLINE",2.413000,5.588000,-90.000000,top
"D3","RED","CHIPLED_0805_NOOUTLINE",2.857500,17.335500,90.000000,top
"D4","MBR120","SOD-123",9.779000,12.192000,180.000000,top
"IC1","CP2104","QFN24_4MM_SMSC",16.891000,6.477000,0.000000,top
"JP1","","1X16_ROUND_MIN",25.400000,1.270000,180.000000,top
"JP3","","1X12_ROUND_MIN",30.480000,21.590000,0.000000,top
"Q1","mmbt2222","SOT23-3",22.758400,12.255500,180.000000,top
"Q2","mmbt2222","SOT23-3",22.479000,5.969000,0.000000,top
"Q3","DMG3415U","SOT23-R",12.954000,10.414000,0.000000,top
"R1","100K","0603-NO",22.606000,15.748000,180.000000,top
"R2","1K","0603-NO",5.969000,4.191000,0.000000,top
"R3","100K","0603-NO",22.606000,17.018000,0.000000,top
"R4","4.7K","0603-NO",22.733000,14.478000,180.000000,top
"R7","100K","0603-NO",19.050000,17.335500,0.000000,top
"R10","1K","0603-NO",5.588000,21.082000,-90.000000,top
"R12","100K","0603-NO",7.493000,13.716000,0.000000,top
"R13","10K","RESPACK_4X0603",22.542500,9.144000,0.000000,top
"SW2","KMR2","BTN_KMR2_4.6X2.8",9.144000,6.223000,-90.000000,top
"U$14","","ADAFRUIT_2.5MM",11.734800,6.451600,0.000000,top
"U$15","","ADAFRUIT_3.5MM",46.101000,9.398000,0.000000,top
"U$31","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",2.540000,20.320000,-90.000000,top
"U$32","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",2.540000,2.540000,-90.000000,top
"U$34","FIDUCIAL_1MM","FIDUCIAL_1MM",11.430000,21.082000,-90.000000,top
"U$35","FIDUCIAL_1MM","FIDUCIAL_1MM",49.958200,3.309000,-90.000000,top
"U2","AP2112-3.3","SOT23-5",17.907000,14.859000,90.000000,top
"U3","MCP73831T-2ACI/OT","SOT23-5",17.907000,11.557000,-90.000000,top
"UNK_HOLE_0","","dummyfp0",48.260000,1.841500,0.000000,top
"UNK_HOLE_1","","dummyfp1",48.260000,20.955000,0.000000,top
"X1","JSTPH","JSTPH2",10.795000,19.304000,0.000000,top
"X2","ESP32_WROOM32_SKINNY","WROOM32_SKINNY",38.354000,11.430000,-90.000000,top
"X4","20329","4UCONN_20329_V2",4.445000,11.430000,-90.000000,top
