Designator,Mid X,Mid Y,Rotation,Layer
C1,17.0815,3.9370,0.00,Top
D1,4.4450,1.9050,90.00,Top
D2,4.4450,15.6210,90.00,Top
D3,12.5730,3.9370,180.00,Top
JP1,2.6670,8.8900,-90.00,Top
JP3,12.7000,1.9050,0.00,Top
PLABEL0,1.0160,15.1130,0.00,Top
PLABEL1,1.1430,1.5240,0.00,Top
PLABEL2,12.8270,13.3350,0.00,Top
PLABEL3,9.9060,8.3820,180.00,Bottom
PLABEL4,6.4770,12.5730,180.00,Bottom
PLABEL5,6.0960,11.5570,180.00,Bottom
PLABEL6,6.8580,8.8900,180.00,Bottom
PLABEL7,7.6200,6.3500,180.00,Bottom
PLABEL8,25.2730,9.0170,180.00,Bottom
PLABEL9,14.6050,3.5560,180.00,Bottom
PLABEL10,12.4460,3.4290,180.00,Bottom
PLABEL11,9.7790,3.5560,180.00,Bottom
PLABEL12,18.1610,3.5560,180.00,Bottom
PLABEL13,20.5740,15.7480,180.00,Bottom
Q1,10.2870,15.7480,0.00,Top
R1,6.7310,2.1590,90.00,Top
R2,10.4140,13.2080,180.00,Top
R3,6.4770,15.7480,-90.00,Top
U$3,19.8120,3.8100,0.00,Top
U$5,2.5400,16.5100,0.00,Bottom
U$9,19.6850,13.9700,0.00,Top
U$12,4.8260,1.0160,180.00,Bottom
X1,17.6530,8.8900,0.00,Top
X4,4.6355,8.8900,90.00,Top
