Designator,Mid X,Mid Y,Rotation,Layer
JP1,13.9700,16.5100,180.00,Top
JP2,13.9700,2.5400,180.00,Top
PLABEL0,8.6360,13.3350,0.00,Top
PLABEL1,21.9710,13.3350,0.00,Top
PLABEL2,8.6360,10.9220,0.00,Top
PLABEL3,21.9710,10.9220,0.00,Top
PLABEL4,8.6360,8.2550,0.00,Top
PLABEL5,22.2250,8.2550,0.00,Top
PLABEL6,8.3820,5.7150,0.00,Top
PLABEL7,22.2250,5.7150,0.00,Top
PLABEL8,10.0330,18.1610,0.00,Top
PLABEL9,9.9060,0.8890,0.00,Top
PLABEL10,12.7000,0.8890,0.00,Top
PLABEL11,12.8270,18.1610,0.00,Top
PLABEL12,15.2400,18.1610,0.00,Top
PLABEL13,15.3670,0.8890,0.00,Top
PLABEL14,17.9070,0.8890,0.00,Top
PLABEL15,17.7800,18.1610,0.00,Top
PLABEL16,14.8590,9.2710,180.00,Bottom
PLABEL17,12.4460,0.8890,180.00,Bottom
PLABEL18,14.9860,0.8890,180.00,Bottom
PLABEL19,17.7800,0.8890,180.00,Bottom
PLABEL20,9.5250,0.8890,180.00,Bottom
PLABEL21,9.7790,18.1610,180.00,Bottom
PLABEL22,12.4460,18.1610,180.00,Bottom
PLABEL23,14.9860,18.1610,180.00,Bottom
PLABEL24,17.7800,18.1610,180.00,Bottom
R1,6.4770,3.4290,180.00,Top
R2,6.4770,15.4940,180.00,Top
SW1,15.2400,9.5250,90.00,Top
U$5,5.3340,16.3830,0.00,Top
U$6,5.3340,7.3660,180.00,Bottom
U$8,28.6766,9.7028,0.00,Bottom
X1,4.0640,9.5250,-90.00,Top
X2,31.7500,9.5250,90.00,Top
